Action,Item Id,Main Category,Sub Categories,Item Code,Product Title,Product Description,UPC,Brand,Department,Type,Tag,List Price,Price,Inventory,Min Order Qty,Available,Large Image,Additional Images,Item Properties
add/edit,205975,Uncategorized Items,Uncategorized Items,N37EDREBATARY,D-Link Router DIR-819,D-Link Router DIR-819,231534,,,,,3263.4,3263.4,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205976,Uncategorized Items,Uncategorized Items,N37G20SPAR,LED 621/WORK LIGHT RECHARGEBLE SITE LAMP GROZ LED 621/WORK LIGHT RECHARGEBLE SITE LAMP GROZ,LED 621/WORK LIGHT RECHARGEBLE SITE LAMP GROZ LED 621/WORK LIGHT RECHARGEBLE SITE LAMP GROZ,231534,,,,,10936.8,10936.8,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205977,Uncategorized Items,Uncategorized Items,N37M12CABCDM10,Rust Preventive Lubrication Spray G20,Rust Preventive Lubrication Spray G20,231534,,,,,464.81,464.81,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205978,Uncategorized Items,Uncategorized Items,N37AP25CORE,"M12 Male R/A 4 Pin D coded with 01 mtr CAT5 Shielded cable , CDM12R4D-RJ45CAT5-SHE, M12 Male R/A 4 Pin D coded with 01 mtr CAT5 Shielded cable , CDM12R4D-RJ45CAT5-SHE,","M12 Male R/A 4 Pin D coded with 01 mtr CAT5 Shielded cable , CDM12R4D-RJ45CAT5-SHE, M12 Male R/A 4 Pin D coded with 01 mtr CAT5 Shielded cable , CDM12R4D-RJ45CAT5-SHE,",231534,,,,,2822.4,2822.4,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205979,Uncategorized Items,Uncategorized Items,N37GP360CAB,Lapp cable 25 core 0.5 sq mm-5Meter Lapp cable 25 core 0.5 sq mm-50M,Lapp cable 25 core 0.5 sq mm-5Meter Lapp cable 25 core 0.5 sq mm-50M,231534,,,,,784.98,784.98,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205980,Uncategorized Items,Uncategorized Items,N37MODEAWM1131A,Metalic Slide Surface Lubricant for Robot Gripper GP 360,Metalic Slide Surface Lubricant for Robot Gripper GP 360,231534,,,,,27430,27430,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205981,Uncategorized Items,Uncategorized Items,N38G2RVS700,Model type-AWM-1131A Model type-AWM-1131A,Model type-AWM-1131A Model type-AWM-1131A,231534,,,,,66004.47,66004.47,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205982,Uncategorized Items,Uncategorized Items,N37PS1AC24DC,Slim Relay (Coil Voltage-24VDC; Contact Current-6A;Contact Current-250VAC;) G2RV-SL700-24 VDC,Slim Relay (Coil Voltage-24VDC; Contact Current-6A;Contact Current-250VAC;) G2RV-SL700-24 VDC,231534,,,,,550,550,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205983,Uncategorized Items,Uncategorized Items,N37CD1T32400VT,Power Supply PS/1AC/24DC/480W/EE,Power Supply PS/1AC/24DC/480W/EE,231534,,,,,14375,14375,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205984,Uncategorized Items,Uncategorized Items,N37SEAKITGRIPPER,"Power contactor  Model- LC1DT32 , Coil voltage- 400 volt 2 phase Power contactor  Model- LC1DT32 , Coil voltage- 400 volt 2 phase","Power contactor  Model- LC1DT32 , Coil voltage- 400 volt 2 phase Power contactor  Model- LC1DT32 , Coil voltage- 400 volt 2 phase",231534,,,,,4499,4499,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205985,Uncategorized Items,Uncategorized Items,N37AC40XSY2292,Seal Kit of Robot Gripper 370889,Seal Kit of Robot Gripper 370889,231534,,,,,32052.76,32052.76,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205986,Uncategorized Items,Uncategorized Items,N37DIR819,FR & shut off Valve unit AC40-X5Y2292,FR & shut off Valve unit AC40-X5Y2292,231534,,,,,15265,15265,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205987,Uncategorized Items,Uncategorized Items,N36FLWCTLVALVE,"1/4&quot; INCH BSP HYDRAULIC IN LINE FLOW CONTROL VALVE, WP-5000PSI  WITH REDUCER AS 1/4*1/8","1/4"" INCH BSP HYDRAULIC IN LINE FLOW CONTROL VALVE, WP-5000PSI  WITH REDUCER AS 1/4*1/8",231534,,,,,850,850,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205988,Uncategorized Items,Uncategorized Items,N37EUCHNER-01,"NM03-VZA-M-084455-AS PER PHOTO, MAKE EUCHNER","NM03-VZA-M-084455-AS PER PHOTO, MAKE EUCHNER",231534,,,,,4509,4509,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205989,Uncategorized Items,Uncategorized Items,N36AIRAACTFLW,AIRA DOUBLE ACTING ACTUATOR OPERATED 3 WAY BALL VALVE CE APPROVED HOLLOW BALL WITH PTFE SEAL HEAVY DUTY FLANGED END L PORT 50MM,AIRA DOUBLE ACTING ACTUATOR OPERATED 3 WAY BALL VALVE CE APPROVED HOLLOW BALL WITH PTFE SEAL HEAVY DUTY FLANGED END L PORT 50MM,231534,,,,,49000,49000,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205990,Uncategorized Items,Uncategorized Items,N31HOZANTOOLKIT,"Hozan Tool Set, S-10","Hozan Tool Set, S-10",27111704,,,,,16070,16070,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - SET, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205991,Uncategorized Items,Uncategorized Items,N31FORCETOOLKIT,"Force tool kit set ,&quot;Socket set, 46 Pcs","Force tool kit set ,""Socket set, 46 Pcs",27111704,,,,,2165,2165,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - SET, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205992,Uncategorized Items,Uncategorized Items,N35FACI7770357,"NMW-14 Bronze Spring Relief Valve Straight Type, Max. Set Pressure – 15 Bar, Works Test Certificate required, application – compressed air receiver, size 20 mm","NMW-14 Bronze Spring Relief Valve Straight Type, Max. Set Pressure – 15 Bar, Works Test Certificate required, application – compressed air receiver, size 20 mm",811418,,,,,8840,8840,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 811418, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205993,Uncategorized Items,Uncategorized Items,N35FACI7770358,"NMW-14 Bronze Spring Relief Valve Straight Type, Max. Set Pressure – 15 Bar, Works Test Certificate required, application – compressed air receiver, size 25 mm","NMW-14 Bronze Spring Relief Valve Straight Type, Max. Set Pressure – 15 Bar, Works Test Certificate required, application – compressed air receiver, size 25 mm",811418,,,,,9395,9395,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 811418, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205994,Uncategorized Items,Uncategorized Items,N35FACI7770359,"NMW-14 Bronze Spring Relief Valve Straight Type, Max. Set Pressure – 15 Bar, Works Test Certificate required, application – compressed air receiver, size 40 mm","NMW-14 Bronze Spring Relief Valve Straight Type, Max. Set Pressure – 15 Bar, Works Test Certificate required, application – compressed air receiver, size 40 mm",811418,,,,,21500,21500,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 811418, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205995,Uncategorized Items,Uncategorized Items,N35FACI7770360,"NMW-14 Bronze Spring Relief Valve Straight Type, Max. Set Pressure – 15 Bar, Works Test Certificate required, application – compressed air receiver, size 55 mm","NMW-14 Bronze Spring Relief Valve Straight Type, Max. Set Pressure – 15 Bar, Works Test Certificate required, application – compressed air receiver, size 55 mm",811418,,,,,32924,32924,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 811418, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205996,Uncategorized Items,Uncategorized Items,N40EM-013-0103,"Flat Belt 3260x50x3 GT14/GR2,3MM","Flat Belt 3260x50x3 GT14/GR2,3MM",231534,,,,,736.43,736.43,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205997,Uncategorized Items,Uncategorized Items,N40EM-013-0104,"Flat Belt 3500x50x3 GT14/GR2,3MM","Flat Belt 3500x50x3 GT14/GR2,3MM",231534,,,,,774.47,774.47,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205998,Uncategorized Items,Uncategorized Items,N40EM-013-0105,"Flat Belt 3660x50x3 GT14/GR2,3MM","Flat Belt 3660x50x3 GT14/GR2,3MM",231534,,,,,813.36,813.36,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,205999,Uncategorized Items,Uncategorized Items,N31-IMSKT-3-8X10EL,Hex Impact Socket 3/8&quot;x10mm Extra Long,"Hex Impact Socket 3/8""x10mm Extra Long",27111704,,,,,153.86,153.86,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206000,Uncategorized Items,Uncategorized Items,N31-IMSKT-3-8X10SD,Hex Impact Socket 3/8&quot;x10mm Standard,"Hex Impact Socket 3/8""x10mm Standard",27111704,,,,,98.54,98.54,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206001,Uncategorized Items,Uncategorized Items,N31-IMSKT-3-8X13EL,Hex Impact Socket 3/8&quot;x13mm Extra Long,"Hex Impact Socket 3/8""x13mm Extra Long",27111704,,,,,165.09,165.09,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206002,Uncategorized Items,Uncategorized Items,N31-IMSKT-3-8X13SD,Hex Impact Socket 3/8&quot;x13mm Standard,"Hex Impact Socket 3/8""x13mm Standard",27111704,,,,,98.54,98.54,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206003,Uncategorized Items,Uncategorized Items,N31-IMSKT-3-8X17EL,Hex Impact Socket 3/8&quot;x17mm Extra Long,"Hex Impact Socket 3/8""x17mm Extra Long",27111704,,,,,191.02,191.02,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206004,Uncategorized Items,Uncategorized Items,N31-IMSKT-3-8X17SD,Hex Impact Socket 3/8&quot;x17mm Standard,"Hex Impact Socket 3/8""x17mm Standard",27111704,,,,,119.28,119.28,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206005,Uncategorized Items,Uncategorized Items,N31-IMSKT-3-8X19EL,Hex Impact Socket 3/8&quot;x19mm Extra Long,"Hex Impact Socket 3/8""x19mm Extra Long",27111704,,,,,199.67,199.67,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206006,Uncategorized Items,Uncategorized Items,N31-IMSKT-3-8X19SD,Hex Impact Socket 3/8&quot;x19mm Standard,"Hex Impact Socket 3/8""x19mm Standard",27111704,,,,,140,140,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206007,Uncategorized Items,Uncategorized Items,N31-IMSKT-3-8X7SD,Hex Impact Socket 3/8&quot;x7mm Standard,"Hex Impact Socket 3/8""x7mm Standard",27111704,,,,,103.72,103.72,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206008,Uncategorized Items,Uncategorized Items,N37SUBODHANCAPCTR-01,"11.2 KVAR, 480 V AC, 13.47 AMPS, 3 PHASE, MAKE-SUBODHAN","11.2 KVAR, 480 V AC, 13.47 AMPS, 3 PHASE, MAKE-SUBODHAN",39121014,,,,,1683.7,1683.7,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 39121014, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206009,Uncategorized Items,Uncategorized Items,N37SUBODHANCAPCTR-02,"5.6 KVAR, 480 V AC, 6.74 AMPS, 3 PHASE, MAKE- SUBODHAN","5.6 KVAR, 480 V AC, 6.74 AMPS, 3 PHASE, MAKE- SUBODHAN",39121014,,,,,844,844,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 39121014, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206010,Uncategorized Items,Uncategorized Items,N37SUBODHANCAPCTR-04,"8.4 KVAR, 480 V AC, 10.10 AMPS, 3 PHASE,MAKE- SUBODHAN","8.4 KVAR, 480 V AC, 10.10 AMPS, 3 PHASE,MAKE- SUBODHAN",39121014,,,,,1265.77,1265.77,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 39121014, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206011,Uncategorized Items,Uncategorized Items,N37SUBODHANCAPCTR-05,"2.8 KVAR, 480 V AC, 3.37 AMPS, 3 PHASE, MAKE-SUBODHAN","2.8 KVAR, 480 V AC, 3.37 AMPS, 3 PHASE, MAKE-SUBODHAN",39121014,,,,,550.25,550.25,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 39121014, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206012,Uncategorized Items,Uncategorized Items,N37RELAY-003,"SUPPLY OF CONNECTWELL MAKE 2CO 8CH 24VDC RELAY MODULE WITH BASE (PLUGGABLE RELAY) RAIL MOUNT, MODEL NO. IMRE2SS8/24/OM, THIS MODEL IS NOW BEING REPLACED WITH NEW MODEL NO-CIMRE2SS8/24/OM,SIZE-193*88*74","SUPPLY OF CONNECTWELL MAKE 2CO 8CH 24VDC RELAY MODULE WITH BASE (PLUGGABLE RELAY) RAIL MOUNT, MODEL NO. IMRE2SS8/24/OM, THIS MODEL IS NOW BEING REPLACED WITH NEW MODEL NO-CIMRE2SS8/24/OM,SIZE-193*88*74",39121544,,,,,1725,1725,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 39121544, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206013,Uncategorized Items,Uncategorized Items,N35UNISPRY-02,MARK1 OR MARK2 O-RING UNI ODM EPDM (QTY-25MOQ),MARK1 OR MARK2 O-RING UNI ODM EPDM (QTY-25MOQ),46191603,,,,,127,127,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 46191603, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206014,Uncategorized Items,Uncategorized Items,N37HICOOLFAN,"PANEL FAN, MAKE-HICOOL, MODEL-17A 230H SAC,230 V AC ,38W 50/60HZ IMPEDANCE PROTECTED","PANEL FAN, MAKE-HICOOL, MODEL-17A 230H SAC,230 V AC ,38W 50/60HZ IMPEDANCE PROTECTED",231534,,,,,598.14,598.14,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206015,Uncategorized Items,Uncategorized Items,N37OPTEXSWTCH,"SLOTTED OPTICAL SWITCH, MODEL-OPB880T55Z MAKE-OPTEK","SLOTTED OPTICAL SWITCH, MODEL-OPB880T55Z MAKE-OPTEK",231534,,,,,1900,1900,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206016,Uncategorized Items,Uncategorized Items,N36HYDGSSTRUT,"100/150/200/250N LIFT HYDRAULIC GAS STRUT LID STAY SUPPORT CABINET DOOR HINGE OPEN CLOSE, MAKE-VOLO/ ALJA, LONG- 10&quot;","100/150/200/250N LIFT HYDRAULIC GAS STRUT LID STAY SUPPORT CABINET DOOR HINGE OPEN CLOSE, MAKE-VOLO/ ALJA, LONG- 10""",231534,,,,,240,240,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206017,Uncategorized Items,Uncategorized Items,N37CVRPLATE8M,"MYLINC 8M HORIZ WHITE COVER PLATE WITH FRAME, MODEL NO- 675567","MYLINC 8M HORIZ WHITE COVER PLATE WITH FRAME, MODEL NO- 675567",391213,,,,,120,120,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 391213, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206018,Uncategorized Items,Uncategorized Items,N37PLST8MOD,"PLASTIC SURFACE MOUNTING BOX 8 MODULE ARTEOR, MODEL NO- 572394","PLASTIC SURFACE MOUNTING BOX 8 MODULE ARTEOR, MODEL NO- 572394",391213,,,,,120,120,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 391213, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206019,Uncategorized Items,Uncategorized Items,N36COUPLL225,ROTEX/ LOVEJOY COUPLING AS PER DRAWING WITH PILOT BORE AND SPIDER WITH KEY AND GRUB SCREW,ROTEX/ LOVEJOY COUPLING AS PER DRAWING WITH PILOT BORE AND SPIDER WITH KEY AND GRUB SCREW,231534,,,,,2800,2800,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206020,Uncategorized Items,Uncategorized Items,N36SWINGVLVE,"SWING CHECK VALVE ALARM VALVE OF HD FIRE MAKE,  BODY: LEAD FREE BRASS, CONNECTION: FEMALE NPT X FEMALE NPT, PRESSURE: 200 WOG, SIZES: 3/4&quot;","SWING CHECK VALVE ALARM VALVE OF HD FIRE MAKE,  BODY: LEAD FREE BRASS, CONNECTION: FEMALE NPT X FEMALE NPT, PRESSURE: 200 WOG, SIZES: 3/4""",40141634,,,,,2250,2250,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 40141634, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206021,Uncategorized Items,Uncategorized Items,N40SPNTMBLT,SPINDLE ENCODER TIMING BELT 650 5M 18 MM WIDTH,SPINDLE ENCODER TIMING BELT 650 5M 18 MM WIDTH,231531,,,,,400,400,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231531, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206022,Uncategorized Items,Uncategorized Items,N40BALLBEARSUPP,BALL SCREW SUPPORT BEARING BSB040090T,BALL SCREW SUPPORT BEARING BSB040090T,231531,,,,,5307,5307,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - PR, UNSPSC - 231531, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206023,Uncategorized Items,Uncategorized Items,N36LCKNUT,LOCK NUT M40 X 1.5 PITCH (K M-08),LOCK NUT M40 X 1.5 PITCH (K M-08),231531,,,,,180,180,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231531, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206024,Uncategorized Items,Uncategorized Items,N36QRCHLMBRY,"3/8&quot; QRC HOLMBURY IA710-F-066-V D19 MAKE- HOLMBURY, IAZ SERIES IS REPLACE BY IA SERIES, Model No-IA10-F-06G","3/8"" QRC HOLMBURY IA710-F-066-V D19 MAKE- HOLMBURY, IAZ SERIES IS REPLACE BY IA SERIES, Model No-IA10-F-06G",231531,,,,,600,600,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231531, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206025,Uncategorized Items,Uncategorized Items,N37FUSEGLS,"GLASS FUSE AMP‐1 , 5X20MM","GLASS FUSE AMP‐1 , 5X20MM",39121544,,,,,11,11,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 39121544, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206026,Uncategorized Items,Uncategorized Items,N36CALGUARDANTIMIX,CALGUARAD WATER BASED ANTI SPATER GEL,CALGUARAD WATER BASED ANTI SPATER GEL,27111704,,,,,222.26,222.26,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206027,Uncategorized Items,Uncategorized Items,N51HOTWATERTOOL,"Sample hot water removing tool capacity 150-200 ml, long 26&quot;, MOC – Aluminium","Sample hot water removing tool capacity 150-200 ml, long 26"", MOC – Aluminium",27111704,,,,,200,200,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206028,Uncategorized Items,Uncategorized Items,N36CTOD6220006,"AMF Swing clamp Single-acting, with spring return, Article no 6951FP-33-11, order no 327296","AMF Swing clamp Single-acting, with spring return, Article no 6951FP-33-11, order no 327296",231534,,,,,98800,98800,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206029,Uncategorized Items,Uncategorized Items,N36TOD59780002,"Seal kit for AMF Swing clamp Single-acting, with spring return, Article no 6951FP-33-11, order no 327297","Seal kit for AMF Swing clamp Single-acting, with spring return, Article no 6951FP-33-11, order no 327297",231534,,,,,22600,22600,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 231534, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206030,Uncategorized Items,Uncategorized Items,N37SMCVBA43A-04,"Air Booster pump, Make -SMC Model no-VBA43A-04","Air Booster pump, Make -SMC Model no-VBA43A-04",811418,,,,,47936.99,47936.99,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 811418, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206031,Uncategorized Items,Uncategorized Items,N37SMPSADAPTOR,"SMPS AC ADAPTOR, 5V, 2A, WITH DC JACK, MAKE- SPYWOK/EQUIVALENT","SMPS AC ADAPTOR, 5V, 2A, WITH DC JACK, MAKE- SPYWOK/EQUIVALENT",811418,,,,,363,363,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 811418, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206032,Uncategorized Items,Uncategorized Items,N37CAM12D4,M12 D Coded Male Connector to RJ-45 Angled Adapter,M12 D Coded Male Connector to RJ-45 Angled Adapter,27111704,,,,,2865,2865,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206033,Uncategorized Items,Uncategorized Items,M37RJ45METLCON,Rj45 connector -amici Kart Steel Shielded Plug Cat6 RJ-45 LAN Connector,Rj45 connector -amici Kart Steel Shielded Plug Cat6 RJ-45 LAN Connector,27111704,,,,,195.8,195.8,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 27111704, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206034,Uncategorized Items,Uncategorized Items,N36-VITON1025ORING,"Viton O ring, Size-10 mm ID*2.5 mm C/S","Viton O ring, Size-10 mm ID*2.5 mm C/S",81141802,,,,,11.06,11.06,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 81141802, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206035,Uncategorized Items,Uncategorized Items,N36-VITON102ORING,"Viton O ring, Size-10 mm ID*2 mm C/S","Viton O ring, Size-10 mm ID*2 mm C/S",81141802,,,,,10.89,10.89,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 81141802, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206036,Uncategorized Items,Uncategorized Items,N36-VITON1015ORING,"Viton O ring, Size-10 mm ID*1.5 mm C/S","Viton O ring, Size-10 mm ID*1.5 mm C/S",81141802,,,,,10.89,10.89,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 81141802, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206037,Uncategorized Items,Uncategorized Items,N36-VITON925ORING,"Viton O ring, Size-9 mm ID*2.5 mm C/S","Viton O ring, Size-9 mm ID*2.5 mm C/S",81141802,,,,,10.11,10.11,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 81141802, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206038,Uncategorized Items,Uncategorized Items,N36-VITON92ORING,"Viton O ring, Size-9 mm ID*2 mm C/S","Viton O ring, Size-9 mm ID*2 mm C/S",81141802,,,,,9.94,9.94,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 81141802, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206039,Uncategorized Items,Uncategorized Items,N36-VITON915ORING,"Viton O ring, Size-9 mm ID*1.5 mm C/S","Viton O ring, Size-9 mm ID*1.5 mm C/S",81141802,,,,,9.94,9.94,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 81141802, Lead Time - 21 days, Sys_Num_Images - "
add/edit,206040,Uncategorized Items,Uncategorized Items,N36-VITON825ORING,"Viton O ring, Size-8 mm ID*2.5 mm C/S","Viton O ring, Size-8 mm ID*2.5 mm C/S",81141802,,,,,9.94,9.94,100,1,YES,/kalika-images/noimage.jpg,,"Unit_of_Measure - EA, UNSPSC - 81141802, Lead Time - 21 days, Sys_Num_Images - "
